26.638319,106.643735,start
26.638319,106.643735,start
26.864241,104.241195,attraction
26.864283,104.241195,attraction
26.860041,104.244387,attraction
26.859795,104.244362,attraction
26.859633,104.244387,attraction
26.85945,104.244347,attraction
26.860755,104.244392,attraction
26.870982,104.254985,attraction
27.410424,103.310174,attraction
27.414084,103.354096,photo
27.414229,103.354126,photo
27.441065,103.325801,attraction
27.441765,103.326443,attraction
27.394202,103.275738,photo
27.394393,103.276066,photo
27.392785,103.265659,attraction
27.392732,103.265758,photo
27.393255,103.264849,attraction
27.391835,103.265163,photo
27.392388,103.263883,photo
27.391155,103.266154,photo
27.391132,103.266063,attraction
27.39076,103.264384,attraction
27.39089,103.262441,attraction
27.390885,103.262446,photo
27.390915,103.262241,photo
27.391557,103.261288,attraction
27.391197,103.261659,photo
28.035957,104.11768,attraction
28.543368,104.863957,photo
