27.40636,103.3302,start
27.40636,103.3302,start
27.42464,103.2976,photo
27.42465,103.2976,photo
27.42463,103.2975,photo
27.42463,103.2976,photo
27.39698,103.2804,photo
27.39698,103.2804,photo
27.39698,103.2804,photo
27.39695,103.2804,photo
27.39698,103.2804,attraction
27.39698,103.2804,attraction
27.39153,103.2614,photo
27.39052,103.2619,attraction
27.39131,103.2682,attraction
28.03481,104.1216,attraction
28.03691,104.1168,attraction
28.0366,104.1171,stop
28.0366,104.1171,stop
