27.32201,103.7152,start
27.32201,103.7152,start
28.04096,104.1085,photo
28.378902,104.152229,photo
28.44176,104.1905,photo
28.60981,104.4167,photo
28.63384,104.1737,photo
28.63396,104.1737,photo
28.63443,104.1723,photo
28.634,104.171,photo
28.63343,104.1693,photo
28.55576,104.1066,photo
28.55566,104.1066,photo
28.55553,104.1065,photo
28.55918,104.1056,photo
28.55947,104.1066,photo
28.5749,104.1169,photo
28.57501,104.117,photo
28.57514,104.1171,photo
28.57512,104.1171,photo
28.57383,104.1157,photo
28.57995,104.1109,photo
28.58018,104.1107,photo
28.57721,104.1047,photo
28.58017,104.1106,photo
28.58793,103.9442,photo
28.58799,103.9443,photo
28.58799,103.9444,photo
24.99797,102.6789,stop
24.99797,102.6789,stop
