23.87478,103.5,start
23.87478,103.5,start
23.45239,104.1261,track
23.45436,104.124,track
23.45593,104.1215,track
23.45742,104.119,track
23.45904,104.1165,track
23.4612,104.1148,track
23.46294,104.1124,track
23.46434,104.1097,track
23.46479,104.1068,track
23.46534,104.1039,track
23.46746,104.102,track
23.4681,104.0991,track
23.47049,104.0976,track
23.47248,104.0955,track
23.47236,104.0925,track
23.4727,104.0895,track
23.47354,104.0866,track
23.47488,104.084,track
23.47476,104.0809,track
23.4732,104.0784,track
23.47428,104.0755,track
23.47564,104.073,track
23.47655,104.07,track
23.47736,104.0671,track
23.47802,104.0642,track
23.47881,104.0612,track
23.48056,104.059,track
23.48289,104.0574,track
23.48547,104.0564,track
23.48669,104.0538,track
23.48918,104.0525,track
23.49177,104.0536,track
23.49449,104.0534,track
23.496518,104.051469,track
23.498948,104.050169,track
23.50164,104.0492,track
23.50418,104.048,track
23.50665,104.0466,track
23.50854,104.0445,track
23.51055,104.0422,track
23.51255,104.0402,track
23.51464,104.0381,track
23.51663,104.036,track
23.51849,104.0338,track
23.52004,104.0312,track
23.52177,104.0289,track
23.52346,104.0266,track
23.52527,104.0243,track
23.53703,104.0129,photo
23.53703,104.0129,photo
23.52719,104.0222,track
23.52926,104.0201,track
23.53135,104.018,track
23.53354,104.0161,track
23.53566,104.0142,track
23.53768,104.0122,track
23.53922,104.0097,track
23.53925,104.0066,track
23.53971,104.0037,track
23.53998,104.0008,track
23.54133,103.9981,track
23.54205,103.9952,track
23.54134,103.9923,track
23.54237,103.9895,track
23.54462,103.9878,track
23.54655,103.9857,track
23.548365,103.983405,track
23.548645,103.980505,track
23.548525,103.977405,track
23.548605,103.974305,track
23.548685,103.971305,track
23.548845,103.968305,track
23.549185,103.965305,track
23.549575,103.962405,track
23.549825,103.959405,track
23.55074,103.9566,track
23.55264,103.9543,track
23.553098,103.950985,track
23.55347,103.9481,track
23.55383,103.9451,track
23.55424,103.9422,track
23.55498,103.9392,track
23.55589,103.9364,track
23.55689,103.9335,track
23.55844,103.9311,track
23.55938,103.9282,track
23.56007,103.9253,track
23.56145,103.9227,track
23.56137,103.9198,track
23.56115,103.9167,track
23.56219,103.9139,track
23.56435,103.9119,track
23.56658,103.9099,track
23.56872,103.908,track
23.5703,103.9056,track
23.57274,103.9043,track
23.57485,103.9023,track
23.57687,103.9003,track
23.57904,103.8982,track
23.58162,103.8971,track
23.58425,103.8963,track
23.58602,103.8939,track
23.58736,103.8914,track
23.58942,103.8892,track
23.5915,103.887,track
23.59339,103.8847,track
23.59403,103.8818,track
23.5949,103.879,track
23.59761,103.8784,track
23.60029,103.8778,track
23.60277,103.8763,track
23.60515,103.8747,track
23.60776,103.8739,track
23.61044,103.8732,track
23.61317,103.8727,track
23.61597,103.872,track
23.61868,103.8721,track
23.62143,103.8725,track
23.62415,103.8727,track
23.62611,103.8705,track
23.62788,103.8681,track
23.62821,103.8651,track
23.62799,103.8621,track
23.62848,103.8592,track
23.63,103.8566,track
23.63004,103.8536,track
23.629843,103.850939,track
23.62962,103.8476,track
23.62917,103.8447,track
23.6278,103.8421,track
23.62824,103.8391,track
23.62937,103.8364,track
23.62991,103.8334,track
23.63116,103.8308,track
23.6324,103.828,track
23.6337,103.8253,track
23.63498,103.8226,track
23.63708,103.8206,track
23.63914,103.8184,track
