30.6522,104.0341,start
30.6522,104.0341,start
30.65242,104.0341,attraction
29.73057,104.4526,photo
28.76781,104.6315,photo
28.75148,104.6431,photo
28.747771,104.645505,photo
28.62186,104.482,photo
28.47858,104.198,photo
28.448594,104.198305,photo
28.07687,104.1392,photo
28.03709,104.0945,photo
27.40893,103.3744,attraction
27.4085,103.3743,photo
27.39503,103.2749,attraction
27.39503,103.2749,photo
27.39455,103.2753,attraction
27.39328,103.2699,attraction
27.39091,103.2624,attraction
27.39167,103.2613,attraction
27.39093,103.2628,attraction
27.39587,103.2725,photo
27.3864,103.2815,photo
27.38794,103.285,photo
27.38788,103.2851,photo
27.38755,103.2848,photo
27.38654,103.2819,photo
27.38647,103.2821,photo
27.43968,103.3243,photo
27.43962,103.3242,attraction
27.43962,103.3242,attraction
27.3405,103.7184,photo
27.34053,103.7183,photo
27.33593,103.7176,photo
27.33584,103.7178,photo
27.41929,103.7644,photo
28.04057,104.1086,stop
28.04057,104.1086,stop
