26.35932,105.1689,start
26.35932,105.1689,start
26.8652,104.2969,photo
26.78873,104.3842,photo
26.88007,104.2543,photo
26.86772,104.2788,photo
26.86414,104.2821,photo
26.9198,104.3792,photo
26.9667,104.4557,photo
26.9663,104.4563,photo
26.96571,104.4581,photo
26.96529,104.4589,photo
26.9649,104.4602,photo
26.96121,104.4651,photo
26.96472,104.4602,photo
26.96667,104.456,photo
26.86713,104.2795,photo
26.8671,104.2797,photo
26.85556,104.2752,photo
26.846984,104.2688,photo
26.848494,104.2699,photo
26.84592,104.2667,photo
26.848984,104.2694,photo
26.84592,104.2637,photo
26.85245,104.271,photo
26.84624,104.2619,photo
26.84608,104.2588,photo
26.846674,104.2564,photo
26.846654,104.2564,photo
26.846724,104.2564,photo
26.846674,104.2564,photo
26.846624,104.2563,photo
26.847884,104.2593,photo
27.38711,103.7915,photo
27.3238,103.7219,photo
27.23486,103.854,photo
27.29433,103.8929,photo
27.359834,103.94978,photo
27.361134,103.95168,photo
27.36162,103.9525,photo
27.3617,103.9525,photo
27.36162,103.9525,photo
27.3617,103.9527,photo
27.36172,103.9526,photo
27.361574,103.95168,photo
27.361584,103.95168,photo
27.3619,103.9522,photo
27.36268,103.9531,photo
27.3616,103.9536,photo
27.36005,103.9523,photo
27.35828,103.9498,photo
27.357914,103.94978,photo
27.361194,103.95168,photo
27.36157,103.9522,photo
27.361184,103.95168,photo
27.361184,103.95168,photo
27.361194,103.95178,photo
27.361194,103.95168,photo
27.361204,103.95178,photo
27.361214,103.95168,photo
27.361214,103.95168,photo
27.361174,103.95168,photo
27.361174,103.95168,photo
27.361164,103.95168,stop
27.361164,103.95168,stop
